029070	99999	1901	+0083
029070	99999	1901	+0100
029070	99999	1901	+0133
029070	99999	1901	+0117
029070	99999	1901	+0128
029070	99999	1901	+0161
029070	99999	1901	+0156
029070	99999	1901	+0172
029070	99999	1901	+0200
029070	99999	1901	+0183
029070	99999	1901	+0172
029070	99999	1901	+0194
029070	99999	1901	+0144
029070	99999	1901	+0150
029070	99999	1901	+0178
029070	99999	1901	+0144
029070	99999	1901	+0133
029070	99999	1901	+0128
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0128
029070	99999	1901	+0100
029070	99999	1901	+0100
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0106
029070	99999	1901	+0128
029070	99999	1901	+0117
029070	99999	1901	+0111
029070	99999	1901	+0128
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0117
029070	99999	1901	+0111
029070	99999	1901	+0117
029070	99999	1901	+0122
029070	99999	1901	+0111
029070	99999	1901	+0122
029070	99999	1901	+0133
029070	99999	1901	+0122
029070	99999	1901	+0128
029070	99999	1901	+0128
029070	99999	1901	+0150
029070	99999	1901	+0161
029070	99999	1901	+0133
029070	99999	1901	+0139
029070	99999	1901	+0172
029070	99999	1901	+0156
029070	99999	1901	+0133
029070	99999	1901	+0144
029070	99999	1901	+0139
029070	99999	1901	+0133
029070	99999	1901	+0167
029070	99999	1901	+0150
029070	99999	1901	+0133
029070	99999	1901	+0178
029070	99999	1901	+0161
029070	99999	1901	+0172
029070	99999	1901	+0167
029070	99999	1901	+0161
029070	99999	1901	+0150
029070	99999	1901	+0144
029070	99999	1901	+0150
029070	99999	1901	+0156
029070	99999	1901	+0178
029070	99999	1901	+0161
029070	99999	1901	+0178
029070	99999	1901	+0167
029070	99999	1901	+0172
029070	99999	1901	+0156
029070	99999	1901	+0161
029070	99999	1901	+0150
029070	99999	1901	+0167
029070	99999	1901	+0161
029070	99999	1901	+0156
029070	99999	1901	+0161
029070	99999	1901	+0189
029070	99999	1901	+0144
029070	99999	1901	+0156
029070	99999	1901	+0178
029070	99999	1901	+0167
029070	99999	1901	+0172
029070	99999	1901	+0200
029070	99999	1901	+0194
029070	99999	1901	+0183
029070	99999	1901	+0211
029070	99999	1901	+0178
029070	99999	1901	+0178
029070	99999	1901	+0200
029070	99999	1901	+0183
029070	99999	1901	+0178
029070	99999	1901	+0206
029070	99999	1901	+0194
029070	99999	1901	+0183
029070	99999	1901	+0239
029070	99999	1901	+0222
029070	99999	1901	+0200
029070	99999	1901	+0222
029070	99999	1901	+0194
029070	99999	1901	+0200
029070	99999	1901	+0222
029070	99999	1901	+0206
029070	99999	1901	+0200
029070	99999	1901	+0211
029070	99999	1901	+0194
029070	99999	1901	+0194
029070	99999	1901	+0206
029070	99999	1901	+0194
029070	99999	1901	+0194
029070	99999	1901	+0228
029070	99999	1901	+0206
029070	99999	1901	+0200
029070	99999	1901	+0217
029070	99999	1901	+0206
029070	99999	1901	+0189
029070	99999	1901	+0194
029070	99999	1901	+0194
029070	99999	1901	+0172
029070	99999	1901	+0194
029070	99999	1901	+0172
029070	99999	1901	+0150
029070	99999	1901	+0183
029070	99999	1901	+0172
029070	99999	1901	+0183
029070	99999	1901	+0211
029070	99999	1901	+0189
029070	99999	1901	+0133
029070	99999	1901	+0167
029070	99999	1901	+0156
029070	99999	1901	+0150
029070	99999	1901	+0189
029070	99999	1901	+0172
029070	99999	1901	+0161
029070	99999	1901	+0156
029070	99999	1901	+0156
029070	99999	1901	+0144
029070	99999	1901	+0167
029070	99999	1901	+0156
029070	99999	1901	+0144
029070	99999	1901	+0156
029070	99999	1901	+0150
029070	99999	1901	+0156
029070	99999	1901	+0172
029070	99999	1901	+0167
029070	99999	1901	+0144
029070	99999	1901	+0156
029070	99999	1901	+0144
029070	99999	1901	+0150
029070	99999	1901	+0200
029070	99999	1901	+0178
029070	99999	1901	+0183
029070	99999	1901	+0194
029070	99999	1901	+0167
029070	99999	1901	+0150
029070	99999	1901	+0161
029070	99999	1901	+0150
029070	99999	1901	+0156
029070	99999	1901	+0172
029070	99999	1901	+0178
029070	99999	1901	+0156
029070	99999	1901	+0167
029070	99999	1901	+0167
029070	99999	1901	+0178
029070	99999	1901	+0200
029070	99999	1901	+0178
029070	99999	1901	+0183
029070	99999	1901	+0217
029070	99999	1901	+0194
029070	99999	1901	+0183
029070	99999	1901	+0217
029070	99999	1901	+0183
029070	99999	1901	+0183
029070	99999	1901	+0183
029070	99999	1901	+0178
029070	99999	1901	+0172
029070	99999	1901	+0189
029070	99999	1901	+0161
029070	99999	1901	+0144
029070	99999	1901	+0156
029070	99999	1901	+0139
029070	99999	1901	+0139
029070	99999	1901	+0139
029070	99999	1901	+0133
029070	99999	1901	+0150
029070	99999	1901	+0161
029070	99999	1901	+0161
029070	99999	1901	+0161
029070	99999	1901	+0172
029070	99999	1901	+0161
029070	99999	1901	+0144
029070	99999	1901	+0150
029070	99999	1901	+0150
029070	99999	1901	+0139
029070	99999	1901	+0144
029070	99999	1901	+0128
029070	99999	1901	+0122
029070	99999	1901	+0150
029070	99999	1901	+0144
029070	99999	1901	+0133
029070	99999	1901	+0161
029070	99999	1901	+0156
029070	99999	1901	+0167
029070	99999	1901	+0183
029070	99999	1901	+0156
029070	99999	1901	+0133
029070	99999	1901	+0161
029070	99999	1901	+0133
029070	99999	1901	+0100
029070	99999	1901	+0133
029070	99999	1901	+0122
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0078
029070	99999	1901	+0100
029070	99999	1901	+0083
029070	99999	1901	+0056
029070	99999	1901	+0072
029070	99999	1901	+0089
029070	99999	1901	+0072
029070	99999	1901	+0089
029070	99999	1901	+0100
029070	99999	1901	+0094
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0083
029070	99999	1901	+0106
029070	99999	1901	+0094
029070	99999	1901	+0083
029070	99999	1901	+0106
029070	99999	1901	+0100
029070	99999	1901	+0072
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0078
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0106
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0094
029070	99999	1901	+0117
029070	99999	1901	+0100
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0083
029070	99999	1901	+0094
029070	99999	1901	+0100
029070	99999	1901	+0089
029070	99999	1901	+0089
029070	99999	1901	+0106
029070	99999	1901	+0100
029070	99999	1901	+0100
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0100
029070	99999	1901	+0111
029070	99999	1901	+0100
029070	99999	1901	+0100
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0122
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0122
029070	99999	1901	+0106
029070	99999	1901	+0100
029070	99999	1901	+0094
029070	99999	1901	+0094
029070	99999	1901	+0083
029070	99999	1901	+0111
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0117
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0106
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0111
029070	99999	1901	+0100
029070	99999	1901	+0100
029070	99999	1901	+0117
029070	99999	1901	+0117
029070	99999	1901	+0100
029070	99999	1901	+0117
029070	99999	1901	+0117
029070	99999	1901	+0117
029070	99999	1901	+0117
029070	99999	1901	+0100
029070	99999	1901	+0106
029070	99999	1901	+0122
029070	99999	1901	+0117
029070	99999	1901	+0100
029070	99999	1901	+0094
029070	99999	1901	+0078
029070	99999	1901	+0067
029070	99999	1901	+0089
029070	99999	1901	+0094
029070	99999	1901	+0089
029070	99999	1901	+0111
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0117
029070	99999	1901	+0111
029070	99999	1901	+0117
029070	99999	1901	+0117
029070	99999	1901	+0106
029070	99999	1901	+0117
029070	99999	1901	+0128
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0106
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0100
029070	99999	1901	+0078
029070	99999	1901	+0089
029070	99999	1901	+0089
029070	99999	1901	+0094
029070	99999	1901	+0083
029070	99999	1901	+0089
029070	99999	1901	+0089
029070	99999	1901	+0083
029070	99999	1901	+0111
029070	99999	1901	+0094
029070	99999	1901	+0078
029070	99999	1901	+0083
029070	99999	1901	+0072
029070	99999	1901	+0067
029070	99999	1901	+0089
029070	99999	1901	+0078
029070	99999	1901	+0050
029070	99999	1901	+0061
029070	99999	1901	+0061
029070	99999	1901	+0033
029070	99999	1901	+0067
029070	99999	1901	+0050
029070	99999	1901	+0067
029070	99999	1901	+0083
029070	99999	1901	+0078
029070	99999	1901	+0083
029070	99999	1901	+0089
029070	99999	1901	+0083
029070	99999	1901	+0078
029070	99999	1901	+0100
029070	99999	1901	+0094
029070	99999	1901	+0072
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0072
029070	99999	1901	+0094
029070	99999	1901	+0089
029070	99999	1901	+0083
029070	99999	1901	+0094
029070	99999	1901	+0089
029070	99999	1901	+0056
029070	99999	1901	+0050
029070	99999	1901	+0044
029070	99999	1901	+0061
029070	99999	1901	+0072
029070	99999	1901	+0072
029070	99999	1901	+0083
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0072
029070	99999	1901	+0078
029070	99999	1901	+0072
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0083
029070	99999	1901	+0089
029070	99999	1901	+0083
029070	99999	1901	+0067
029070	99999	1901	+0067
029070	99999	1901	+0072
029070	99999	1901	+0061
029070	99999	1901	+0056
029070	99999	1901	+0039
029070	99999	1901	+0033
029070	99999	1901	+0061
029070	99999	1901	+0078
029070	99999	1901	+0067
029070	99999	1901	+0061
029070	99999	1901	+0078
029070	99999	1901	+0072
029070	99999	1901	+0078
029070	99999	1901	+0078
029070	99999	1901	+0033
029070	99999	1901	+0028
029070	99999	1901	+0033
029070	99999	1901	+0017
029070	99999	1901	+0028
029070	99999	1901	+0039
029070	99999	1901	+0067
029070	99999	1901	+0056
029070	99999	1901	+0039
029070	99999	1901	+0061
029070	99999	1901	+0056
029070	99999	1901	+0056
029070	99999	1901	+0050
029070	99999	1901	+0033
029070	99999	1901	+0022
029070	99999	1901	-0017
029070	99999	1901	-0006
029070	99999	1901	-0011
029070	99999	1901	+0017
029070	99999	1901	-0006
029070	99999	1901	+0000
029070	99999	1901	-0006
029070	99999	1901	+0017
029070	99999	1901	-0022
029070	99999	1901	-0033
029070	99999	1901	-0022
029070	99999	1901	-0017
029070	99999	1901	-0006
029070	99999	1901	-0011
029070	99999	1901	-0011
029070	99999	1901	-0022
029070	99999	1901	-0033
029070	99999	1901	-0067
029070	99999	1901	-0078
029070	99999	1901	-0072
029070	99999	1901	-0050
029070	99999	1901	-0039
029070	99999	1901	-0039
029070	99999	1901	-0028
029070	99999	1901	-0028
029070	99999	1901	-0061
029070	99999	1901	+0006
029070	99999	1901	-0006
029070	99999	1901	-0017
029070	99999	1901	-0022
029070	99999	1901	-0011
029070	99999	1901	-0017
029070	99999	1901	-0017
029070	99999	1901	-0022
029070	99999	1901	-0033
029070	99999	1901	-0033
029070	99999	1901	-0044
029070	99999	1901	-0039
029070	99999	1901	-0033
029070	99999	1901	-0022
029070	99999	1901	-0022
029070	99999	1901	-0022
029070	99999	1901	-0050
029070	99999	1901	-0061
029070	99999	1901	-0056
029070	99999	1901	-0033
029070	99999	1901	+0000
029070	99999	1901	-0006
029070	99999	1901	-0017
029070	99999	1901	-0017
029070	99999	1901	-0017
029070	99999	1901	+0022
029070	99999	1901	+0022
029070	99999	1901	+0022
029070	99999	1901	-0033
029070	99999	1901	-0028
029070	99999	1901	-0022
029070	99999	1901	+0028
029070	99999	1901	+0033
029070	99999	1901	+0022
029070	99999	1901	-0011
029070	99999	1901	-0022
029070	99999	1901	-0028
029070	99999	1901	-0033
029070	99999	1901	-0044
029070	99999	1901	-0044
029070	99999	1901	-0089
029070	99999	1901	-0089
029070	99999	1901	-0094
029070	99999	1901	-0094
029070	99999	1901	-0072
029070	99999	1901	-0061
029070	99999	1901	-0044
029070	99999	1901	-0039
029070	99999	1901	-0039
029070	99999	1901	-0061
029070	99999	1901	-0061
029070	99999	1901	-0083
029070	99999	1901	-0072
029070	99999	1901	-0017
029070	99999	1901	-0006
029070	99999	1901	+0006
029070	99999	1901	+0006
029070	99999	1901	-0011
029070	99999	1901	+0000
029070	99999	1901	-0017
029070	99999	1901	+0006
029070	99999	1901	+0000
029070	99999	1901	+0000
029070	99999	1901	+0000
029070	99999	1901	+0011
029070	99999	1901	+0011
029070	99999	1901	+0000
029070	99999	1901	-0022
029070	99999	1901	-0044
029070	99999	1901	-0067
029070	99999	1901	-0089
029070	99999	1901	-0078
029070	99999	1901	-0061
029070	99999	1901	-0067
029070	99999	1901	-0056
029070	99999	1901	-0078
029070	99999	1901	-0094
029070	99999	1901	-0089
029070	99999	1901	-0072
029070	99999	1901	-0083
029070	99999	1901	-0072
029070	99999	1901	-0050
029070	99999	1901	-0044
029070	99999	1901	-0039
029070	99999	1901	-0044
029070	99999	1901	-0072
029070	99999	1901	-0089
029070	99999	1901	-0111
029070	99999	1901	-0078
029070	99999	1901	-0078
029070	99999	1901	-0078
029070	99999	1901	-0094
029070	99999	1901	-0100
029070	99999	1901	-0122
029070	99999	1901	-0128
029070	99999	1901	-0139
029070	99999	1901	-0111
029070	99999	1901	-0111
029070	99999	1901	-0089
029070	99999	1901	-0083
029070	99999	1901	-0067
029070	99999	1901	-0044
029070	99999	1901	-0044
029070	99999	1901	-0039
029070	99999	1901	-0050
029070	99999	1901	-0050
029070	99999	1901	-0083
029070	99999	1901	-0094
029070	99999	1901	-0094
029070	99999	1901	-0122
029070	99999	1901	-0128
029070	99999	1901	-0144
029070	99999	1901	-0100
029070	99999	1901	-0083
029070	99999	1901	-0094
029070	99999	1901	-0106
029070	99999	1901	-0106
